19.08.2018 20:30,Sassuolo,Inter,11,4,5,8,45,55,7,11,5,4,2,7,11,26,4,4,3,1,4,4,23,11,0,0,3,2,80,145,27,60,0,0,5.05,3.82,1.67,33,35,5,15,30,23,8,15,20,17,18,21,14,9,24,29,6,5,32,33,3.23,1.45,1.75,2.31,1.27,4.13,1.1,8.42,1.24,2.17,1.15,1.78,1.96,60.0,20.0,20.0,80.0,20.0,40.0,40.0,20.0,20.0,80.0,20.0,20.0,60.0,80.0,20.0,40.0,40.0,20.0,60.0,40.0,20.0,80.0,0.0,0.0,100.0,1,1,1
19.08.2018 18:00,Torino,Roma,7,6,10,11,50,50,8,16,5,13,3,3,15,10,6,5,2,1,12,5,10,14,0,0,1,3,97,129,56,64,3,1,3.6,3.48,2.03,32,37,6,6,25,32,13,6,16,22,22,16,10,14,28,24,6,7,32,31,3.47,1.38,1.86,2.06,1.32,3.73,1.11,7.37,1.27,1.75,1.29,1.6,2.25,0.0,40.0,60.0,40.0,60.0,40.0,40.0,20.0,40.0,60.0,60.0,0.0,40.0,60.0,40.0,40.0,20.0,40.0,60.0,40.0,40.0,20.0,40.0,60.0,40.0,0,1,X
18.08.2018 20:30,Lazio,Napoli,8,2,7,12,39,61,9,11,5,6,4,5,7,13,4,7,4,2,4,4,8,5,0,0,0,0,101,151,43,39,1,3,2.77,3.48,2.46,38,34,0,8,29,30,9,8,20,25,18,13,10,12,28,26,4,7,34,31,3.32,1.43,1.8,2.19,1.29,4.02,1.1,8.33,1.29,1.56,1.44,1.61,2.23,20.0,40.0,40.0,80.0,20.0,20.0,40.0,40.0,40.0,60.0,80.0,0.0,20.0,80.0,20.0,40.0,40.0,20.0,60.0,40.0,60.0,40.0,0.0,20.0,80.0,2,3,2
