20.03.2022 17:30,Wolfsburg,Leverkusen,13,3,4,10,55,45,17,17,4,7,13,10,14,7,7,7,2,2,5,4,6,13,0,0,2,3,121,81,37,34,4,5,3.09,3.52,2.24,27,28,1,3,22,25,6,3,13,20,15,8,9,16,19,12,3,9,25,19,3.7,1.3,2.01,1.76,1.36,3.16,1.12,5.97,1.3,1.64,1.36,1.58,2.25,20.0,20.0,60.0,60.0,40.0,40.0,0.0,60.0,40.0,60.0,0.0,20.0,80.0,20.0,80.0,40.0,20.0,40.0,40.0,60.0,40.0,20.0,40.0,60.0,40.0,0,2,2
20.03.2022 15:30,RB Lipsia,Francoforte,4,9,11,8,54,46,14,5,7,0,7,5,18,7,3,2,3,1,0,7,6,21,0,0,1,5,128,96,59,33,1,4,1.4,4.94,7.39,27,25,1,6,24,22,4,6,15,12,13,16,12,7,16,21,9,7,19,21,4.85,1.19,2.46,1.52,1.56,2.42,1.22,4.14,1.18,1.09,2.92,1.66,2.1,40.0,60.0,0.0,40.0,60.0,20.0,80.0,0.0,20.0,80.0,20.0,40.0,0.0,20.0,40.0,20.0,60.0,0.0,40.0,40.0,60.0,20.0,20.0,60.0,40.0,0,0,X
19.03.2022 18:30,Bayern,Union Berlino,1,7,11,7,68,32,16,9,7,4,9,5,8,8,3,2,0,2,4,3,8,7,0,0,2,1,163,82,46,33,3,5,1.13,8.94,17.31,28,26,0,8,26,20,2,8,23,14,5,14,18,7,10,21,13,2,15,26,7.44,1.09,3.4,1.32,2.05,1.72,1.42,2.81,1.07,1.02,5.62,1.89,1.83,60.0,40.0,0.0,60.0,40.0,20.0,40.0,40.0,40.0,60.0,20.0,40.0,40.0,40.0,60.0,80.0,20.0,0.0,80.0,20.0,0.0,20.0,80.0,40.0,60.0,3,4,1
19.03.2022 15:30,Furth,Friburgo,18,5,3,8,44,56,8,13,1,3,7,10,10,16,1,11,1,1,3,1,15,9,0,0,1,0,85,130,22,61,6,5,4.75,3.93,1.7,24,24,4,5,22,23,6,5,19,16,9,12,12,7,16,21,7,5,21,23,3.51,1.32,1.97,1.79,1.34,3.24,1.12,6.12,1.24,2.13,1.18,1.72,2.02,20.0,40.0,40.0,60.0,40.0,40.0,40.0,20.0,60.0,40.0,40.0,20.0,40.0,80.0,20.0,40.0,40.0,20.0,60.0,40.0,40.0,40.0,20.0,40.0,60.0,0,0,X
19.03.2022 15:30,Hertha,Hoffenheim,17,6,3,7,32,68,13,8,6,0,7,8,14,13,1,6,3,1,0,3,10,13,0,0,2,1,71,133,26,63,2,6,3.73,3.85,1.93,27,27,1,2,26,26,2,2,19,18,9,10,11,12,17,16,6,5,22,23,4.34,1.23,2.29,1.6,1.49,2.65,1.19,4.6,1.25,1.95,1.26,1.5,2.44,20.0,0.0,80.0,80.0,20.0,40.0,20.0,40.0,60.0,40.0,60.0,0.0,40.0,80.0,20.0,20.0,20.0,60.0,80.0,20.0,40.0,0.0,60.0,60.0,40.0,1,3,1
19.03.2022 15:30,Magonza,Bielefeld,10,16,7,1,54,46,14,6,6,0,8,6,14,14,6,1,4,3,0,2,10,14,0,0,1,0,112,102,53,30,4,2,1.53,4.04,6.68,26,26,1,8,21,20,6,8,14,9,13,19,7,7,20,21,3,0,24,28,3.14,1.38,1.76,2.09,1.27,3.65,1.08,7.37,1.25,1.11,2.41,2,1.74,40.0,20.0,40.0,60.0,40.0,0.0,20.0,80.0,40.0,60.0,60.0,20.0,20.0,80.0,20.0,60.0,0.0,40.0,40.0,60.0,20.0,0.0,80.0,40.0,60.0,1,4,1
19.03.2022 15:30,Stoccarda,Augusta,15,14,8,7,60,40,24,10,9,4,15,6,17,15,8,0,1,1,2,6,13,17,0,0,2,3,146,67,75,19,4,3,1.83,3.62,4.36,26,24,2,6,24,21,4,6,15,14,13,13,12,9,16,18,8,7,20,20,3.21,1.38,1.79,2.08,1.28,3.69,1.09,7.38,1.29,1.23,1.93,1.78,1.97,40.0,40.0,20.0,60.0,40.0,40.0,20.0,40.0,60.0,40.0,80.0,0.0,20.0,100.0,0.0,40.0,20.0,40.0,80.0,20.0,20.0,0.0,80.0,80.0,20.0,3,5,1
18.03.2022 20:30,Bochum,Monchengladbach,11,12,6,8,54,46,15,8,7,5,8,3,12,14,7,3,2,2,3,7,12,10,0,0,2,1,75,62,61,43,6,3,2.88,3.52,2.37,27,28,1,3,20,25,8,3,12,17,16,11,5,12,23,16,3,7,25,21,3.84,1.28,2.06,1.72,1.38,3.03,1.13,5.68,1.3,1.58,1.4,1.56,2.29,60.0,0.0,40.0,60.0,40.0,40.0,40.0,20.0,40.0,60.0,40.0,0.0,60.0,60.0,40.0,40.0,0.0,60.0,40.0,60.0,20.0,20.0,60.0,60.0,40.0,0,2,2
16.03.2022 18:30,Magonza,Dortmund,10,2,7,8,43,57,10,11,1,4,9,7,11,18,5,5,1,3,3,1,18,10,0,0,3,4,89,99,43,30,4,9,3.09,3.54,2.26,26,28,1,3,21,25,6,3,14,21,13,7,7,15,20,13,3,12,24,16,3.93,1.27,2.12,1.68,1.4,2.95,1.15,5.46,1.29,1.68,1.36,1.55,2.31,40.0,20.0,40.0,60.0,40.0,40.0,40.0,20.0,20.0,80.0,20.0,20.0,60.0,40.0,60.0,60.0,0.0,40.0,40.0,60.0,40.0,60.0,0.0,40.0,60.0,0,1,2
13.03.2022 19:30,Furth,RB Lipsia,18,4,3,11,50,50,7,12,1,7,6,5,8,9,0,2,1,1,1,0,9,8,0,0,2,0,84,142,28,44,4,0,9.18,5.46,1.32,24,27,4,4,22,24,6,4,19,15,9,13,12,12,16,16,7,9,21,19,4.49,1.21,2.28,1.6,1.48,2.64,1.18,4.72,1.15,3.37,1.06,1.89,1.83,20.0,40.0,40.0,60.0,40.0,40.0,60.0,0.0,80.0,20.0,20.0,20.0,20.0,40.0,20.0,40.0,40.0,20.0,60.0,40.0,80.0,20.0,0.0,80.0,20.0,5,7,2
13.03.2022 17:30,Dortmund,Bielefeld,2,16,8,1,59,41,20,11,3,4,17,7,10,6,4,5,3,2,4,2,6,10,0,0,1,1,111,100,55,61,10,6,1.32,5.53,9,28,26,0,8,25,20,3,8,21,9,7,19,15,7,13,21,12,0,16,28,5.1,1.14,2.51,1.48,1.6,2.21,1.23,3.78,1.14,1.06,3.41,1.8,1.92,40.0,40.0,20.0,20.0,80.0,0.0,20.0,80.0,40.0,60.0,40.0,0.0,60.0,40.0,60.0,40.0,0.0,60.0,80.0,20.0,20.0,0.0,80.0,40.0,60.0,1,1,1
13.03.2022 17:30,Francoforte,Bochum,9,11,8,6,51,49,14,8,3,4,11,4,15,10,9,3,1,2,3,2,10,15,0,0,3,4,95,132,52,43,3,5,1.58,4,5.8,25,27,3,8,22,20,6,8,12,12,16,16,7,5,21,23,7,3,21,25,4.24,1.2,2.12,1.66,1.46,2.57,1.16,4.62,1.24,1.12,2.36,1.69,2.07,20.0,80.0,0.0,20.0,80.0,60.0,0.0,40.0,60.0,40.0,80.0,0.0,20.0,40.0,60.0,20.0,60.0,20.0,20.0,80.0,20.0,40.0,40.0,40.0,60.0,1,3,1
13.03.2022 15:30,Leverkusen,Colonia,3,8,10,5,51,49,15,6,3,3,12,3,16,13,7,0,0,1,2,3,13,19,0,0,2,2,98,105,62,36,4,1,1.67,4.16,4.7,28,28,0,6,25,22,3,6,20,13,8,15,16,12,12,16,9,4,19,24,4.71,1.2,2.43,1.53,1.56,2.45,1.22,4.19,1.23,1.19,2.19,1.51,2.41,40.0,0.0,60.0,40.0,60.0,40.0,20.0,40.0,20.0,80.0,40.0,20.0,40.0,80.0,20.0,60.0,0.0,40.0,60.0,40.0,40.0,20.0,40.0,40.0,60.0,0,1,2
12.03.2022 18:30,Monchengladbach,Hertha,12,17,8,3,52,48,12,12,5,3,7,9,16,11,3,6,4,1,3,3,7,17,0,0,3,0,99,123,40,47,2,4,1.53,4.54,5.73,28,27,0,2,25,26,3,2,17,19,11,9,12,11,16,17,7,6,21,22,4.66,1.2,2.4,1.55,1.54,2.53,1.21,4.42,1.2,1.14,2.49,1.58,2.25,40.0,40.0,20.0,40.0,60.0,20.0,0.0,80.0,80.0,20.0,60.0,40.0,0.0,40.0,60.0,40.0,40.0,20.0,60.0,40.0,0.0,20.0,80.0,60.0,40.0,1,2,1
12.03.2022 15:30,Friburgo,Wolfsburg,5,13,8,4,45,55,16,11,8,5,8,6,12,12,7,5,1,3,3,5,11,9,0,0,2,0,92,97,30,37,4,2,2.02,3.51,3.68,24,27,4,6,23,22,5,6,16,13,12,15,7,9,21,19,5,3,23,25,3.23,1.38,1.78,2.08,1.28,3.61,1.09,7.11,1.3,1.27,1.79,1.76,1.97,40.0,40.0,20.0,60.0,40.0,20.0,20.0,60.0,60.0,40.0,40.0,40.0,20.0,60.0,40.0,60.0,20.0,20.0,60.0,40.0,20.0,20.0,60.0,60.0,40.0,2,5,1
12.03.2022 15:30,Hoffenheim,Bayern,6,1,7,11,42,58,9,18,6,8,3,10,16,13,3,8,2,7,7,5,12,9,0,0,4,1,93,136,45,54,7,3,5.68,5.31,1.46,27,28,1,2,26,26,2,2,18,23,10,5,12,18,16,10,5,13,23,15,7.84,1.08,3.55,1.3,2.12,1.67,1.46,2.7,1.15,2.7,1.14,1.36,2.93,40.0,20.0,40.0,60.0,40.0,60.0,40.0,0.0,60.0,40.0,60.0,20.0,20.0,80.0,20.0,40.0,20.0,40.0,60.0,40.0,40.0,40.0,20.0,40.0,60.0,2,2,X
12.03.2022 15:30,Union Berlino,Stoccarda,7,15,7,8,44,56,11,11,3,3,8,8,12,26,3,3,2,0,2,2,25,12,0,0,3,2,101,118,39,34,6,5,2.13,3.29,3.58,26,26,2,4,20,24,8,4,14,15,14,13,7,12,21,16,2,8,26,20,2.97,1.41,1.66,2.27,1.23,4.25,1.06,8.68,1.33,1.3,1.7,1.81,1.93,20.0,40.0,40.0,40.0,60.0,40.0,40.0,20.0,60.0,40.0,20.0,80.0,0.0,40.0,60.0,60.0,20.0,20.0,60.0,40.0,20.0,40.0,40.0,60.0,40.0,1,2,X
06.03.2022 17:30,Colonia,Hoffenheim,8,6,5,7,54,46,10,13,3,3,7,10,14,13,4,1,4,2,2,3,9,12,0,0,1,4,113,78,66,21,1,8,2.84,3.66,2.36,28,27,0,2,22,26,6,2,13,18,15,10,12,12,16,16,4,5,24,23,4.85,1.19,2.43,1.53,1.55,2.46,1.21,4.28,1.28,1.58,1.43,1.42,2.68,40.0,20.0,40.0,20.0,80.0,40.0,20.0,40.0,60.0,40.0,60.0,0.0,40.0,80.0,20.0,40.0,40.0,20.0,20.0,80.0,40.0,0.0,60.0,60.0,40.0,0,1,2
05.03.2022 18:30,Stoccarda,Monchengladbach,15,12,8,8,57,43,18,9,7,3,11,6,11,11,5,2,4,1,1,4,7,10,0,0,1,2,143,77,51,14,6,2,2.82,3.49,2.43,26,28,2,3,24,25,4,3,15,17,13,11,12,12,16,16,8,7,20,21,3.95,1.27,2.1,1.69,1.4,2.95,1.14,5.49,1.3,1.57,1.41,1.54,2.33,40.0,40.0,20.0,60.0,40.0,40.0,40.0,20.0,40.0,60.0,20.0,40.0,40.0,80.0,20.0,40.0,20.0,40.0,80.0,20.0,20.0,20.0,60.0,60.0,40.0,3,5,1
05.03.2022 15:30,Bayern,Leverkusen,1,3,11,10,65,35,20,9,6,2,14,7,18,12,7,2,2,3,1,5,10,14,0,0,1,2,177,75,76,24,5,3,1.35,5.97,7.01,28,28,0,3,26,25,2,3,23,20,5,8,18,16,10,12,13,9,15,19,9.33,1.04,4.09,1.21,2.29,1.56,1.58,2.25,1.13,1.09,3.18,1.37,2.88,60.0,40.0,0.0,60.0,40.0,40.0,0.0,60.0,40.0,60.0,20.0,20.0,60.0,60.0,40.0,80.0,20.0,0.0,80.0,20.0,40.0,20.0,40.0,60.0,40.0,2,2,X
05.03.2022 15:30,Bochum,Furth,11,18,6,3,49,51,15,9,9,2,6,7,15,14,3,6,0,3,1,7,16,14,0,0,2,4,112,105,61,31,3,4,1.73,3.76,4.78,27,24,1,6,20,22,8,6,12,19,16,9,5,12,23,16,3,7,25,21,3.48,1.28,1.87,1.87,1.33,3.15,1.1,5.86,1.27,1.18,2.09,1.81,1.91,60.0,0.0,40.0,60.0,40.0,20.0,40.0,40.0,60.0,40.0,20.0,20.0,60.0,60.0,40.0,40.0,0.0,60.0,40.0,60.0,20.0,20.0,60.0,80.0,20.0,1,3,1
05.03.2022 15:30,Hertha,Francoforte,17,9,3,8,48,52,10,12,4,6,6,6,18,14,3,8,3,2,2,3,10,16,0,0,2,2,98,118,40,33,4,3,3.24,3.58,2.15,27,25,1,6,26,22,2,6,19,12,9,16,11,7,17,21,6,7,22,21,4.41,1.19,2.19,1.62,1.48,2.51,1.18,4.43,1.28,1.69,1.34,1.54,2.35,20.0,0.0,80.0,80.0,20.0,20.0,80.0,0.0,20.0,80.0,20.0,0.0,80.0,100.0,0.0,20.0,20.0,60.0,80.0,20.0,60.0,20.0,20.0,60.0,40.0,1,5,2
05.03.2022 15:30,RB Lipsia,Friburgo,4,5,11,8,65,35,14,4,5,3,9,1,19,7,4,1,1,5,2,4,8,15,0,0,1,0,185,57,68,10,0,2,1.52,4.29,6.41,27,24,1,5,24,23,4,5,15,16,13,12,12,7,16,21,9,5,19,23,3.81,1.24,1.99,1.76,1.37,2.9,1.13,5.27,1.22,1.11,2.52,1.87,1.85,40.0,40.0,20.0,60.0,40.0,40.0,60.0,0.0,40.0,60.0,20.0,20.0,20.0,40.0,20.0,20.0,60.0,0.0,40.0,40.0,40.0,40.0,20.0,40.0,60.0,1,2,X
05.03.2022 15:30,Wolfsburg,Union Berlino,13,7,4,7,49,51,9,17,3,5,6,12,18,12,6,10,0,3,5,2,12,15,0,0,0,1,86,115,35,75,3,3,2.23,3.14,3.49,27,26,1,8,22,20,6,8,13,14,15,14,9,7,19,21,3,2,25,26,2.92,1.37,1.62,2.19,1.21,4.01,1.06,8.21,1.35,1.3,1.63,1.88,1.83,20.0,20.0,60.0,60.0,40.0,20.0,40.0,40.0,40.0,60.0,60.0,40.0,0.0,60.0,40.0,40.0,20.0,40.0,40.0,60.0,0.0,20.0,80.0,40.0,60.0,1,1,1
04.03.2022 20:30,Bielefeld,Augusta,16,14,1,7,50,50,6,7,1,1,5,6,11,13,6,1,1,2,0,1,12,10,0,0,3,5,125,143,46,61,2,4,2.55,3.17,2.89,26,24,2,6,20,21,8,6,9,14,19,13,7,9,21,18,0,7,28,20,3.06,1.39,1.66,2.24,1.24,4.05,1.07,8.24,1.35,1.41,1.51,1.77,1.95,0.0,20.0,80.0,40.0,60.0,40.0,20.0,40.0,60.0,40.0,0.0,40.0,60.0,0.0,100.0,20.0,60.0,20.0,20.0,80.0,20.0,0.0,80.0,80.0,20.0,0,1,2
27.02.2022 17:30,Augusta,Dortmund,14,2,7,8,39,61,8,11,3,7,5,4,10,17,5,5,2,2,6,2,15,8,0,0,2,1,105,105,48,32,5,9,3.93,3.79,1.88,24,28,3,3,21,25,6,3,14,21,13,7,9,15,18,13,7,12,20,16,3.9,1.27,2.11,1.69,1.41,2.93,1.15,5.41,1.26,1.91,1.25,1.58,2.24,40.0,20.0,40.0,60.0,40.0,40.0,40.0,20.0,20.0,80.0,60.0,20.0,20.0,60.0,40.0,40.0,40.0,20.0,60.0,40.0,40.0,60.0,0.0,40.0,60.0,1,2,X
27.02.2022 15:30,Bochum,RB Lipsia,11,4,6,11,53,47,13,6,2,1,11,5,11,20,5,0,4,1,0,2,15,9,0,0,1,1,125,114,47,26,1,1,4.72,3.79,1.74,27,27,1,4,20,24,8,4,12,15,16,13,5,12,23,16,3,9,25,19,3.46,1.34,1.94,1.82,1.33,3.31,1.11,6.15,1.27,2.07,1.19,1.71,2.03,60.0,0.0,40.0,60.0,40.0,40.0,60.0,0.0,60.0,40.0,40.0,0.0,20.0,40.0,20.0,40.0,0.0,60.0,40.0,60.0,80.0,20.0,0.0,60.0,40.0,0,1,2
26.02.2022 18:30,Francoforte,Bayern,9,1,8,11,36,64,7,20,2,9,5,11,7,19,2,8,3,5,8,2,16,3,0,0,1,2,88,158,37,66,4,5,5.73,5.13,1.47,25,28,3,2,22,26,6,2,12,23,16,5,7,18,21,10,7,13,21,15,6.29,1.12,3.02,1.4,1.81,2,1.35,3.15,1.16,2.69,1.14,1.45,2.61,20.0,80.0,0.0,20.0,80.0,60.0,40.0,0.0,60.0,40.0,60.0,0.0,40.0,80.0,20.0,20.0,60.0,20.0,20.0,80.0,40.0,40.0,20.0,40.0,60.0,0,1,2
26.02.2022 15:30,Friburgo,Hertha,5,17,8,3,60,40,16,17,5,2,11,15,12,12,6,6,1,5,2,2,13,10,0,0,1,2,135,67,59,35,1,7,1.4,4.89,7.36,24,27,4,2,23,26,5,2,16,19,12,9,7,11,21,17,5,6,23,22,4.7,1.16,2.29,1.57,1.52,2.39,1.2,4.19,1.18,1.08,2.94,1.78,1.95,40.0,40.0,20.0,60.0,40.0,20.0,0.0,80.0,80.0,20.0,80.0,0.0,20.0,100.0,0.0,60.0,20.0,20.0,60.0,40.0,0.0,20.0,80.0,60.0,40.0,1,3,1
26.02.2022 15:30,Furth,Colonia,18,8,3,5,43,57,13,17,5,5,8,12,13,18,7,11,3,0,4,4,15,13,0,0,1,2,91,100,50,54,4,1,3.79,3.65,1.94,24,28,4,6,22,22,6,6,19,13,9,15,12,12,16,16,7,4,21,24,4.05,1.22,2.06,1.69,1.43,2.68,1.15,4.86,1.28,1.85,1.26,1.62,2.2,20.0,40.0,40.0,60.0,40.0,40.0,20.0,40.0,20.0,80.0,40.0,40.0,20.0,60.0,40.0,40.0,40.0,20.0,60.0,40.0,40.0,20.0,40.0,40.0,60.0,0,2,X
26.02.2022 15:30,Leverkusen,Bielefeld,3,16,10,1,68,32,21,8,9,3,12,5,11,11,6,3,3,1,3,6,8,10,0,0,0,1,172,80,67,32,5,1,1.35,5.33,8.25,28,26,0,8,25,20,3,8,20,9,8,19,16,7,12,21,9,0,19,28,5.36,1.13,2.58,1.46,1.63,2.16,1.25,3.69,1.15,1.07,3.18,1.73,2.01,40.0,0.0,60.0,40.0,60.0,0.0,20.0,80.0,40.0,60.0,20.0,0.0,80.0,80.0,20.0,60.0,0.0,40.0,60.0,40.0,20.0,0.0,80.0,40.0,60.0,1,3,1
